,miRNA,Target Gene,Target Gene (Entrez Gene ID)
63729,hsa-miR-6721-5p,CELF1,10658
63730,hsa-miR-6721-5p,CENPN,55839
63731,hsa-miR-6721-5p,DCTN5,84516
63732,hsa-miR-6721-5p,FBXO41,150726
63733,hsa-miR-6721-5p,FSCN1,6624
63734,hsa-miR-6721-5p,GIGYF1,64599
63735,hsa-miR-6721-5p,HIVEP3,59269
63736,hsa-miR-6721-5p,HOXD13,3239
63737,hsa-miR-6721-5p,IFITM3,10410
63738,hsa-miR-6721-5p,KRT80,144501
63739,hsa-miR-6721-5p,LY6E,4061
63740,hsa-miR-6721-5p,MBD4,8930
63741,hsa-miR-6721-5p,MIDN,90007
63742,hsa-miR-6721-5p,MLLT1,4298
63743,hsa-miR-6721-5p,NFE2L1,4779
63744,hsa-miR-6721-5p,NPLOC4,55666
63745,hsa-miR-6721-5p,PUM2,23369
63746,hsa-miR-6721-5p,RBMS2,5939
63747,hsa-miR-6721-5p,RPL13A,23521
63748,hsa-miR-6721-5p,SLC29A1,2030
63749,hsa-miR-6721-5p,STMP1,647087
63750,hsa-miR-6721-5p,SYT7,9066
63751,hsa-miR-6721-5p,SYTL3,94120
63752,hsa-miR-6721-5p,TMEM109,79073
63753,hsa-miR-6721-5p,TNRC6B,23112
63754,hsa-miR-6721-5p,TXLNA,200081
63755,hsa-miR-6721-5p,U2AF2,11338
63756,hsa-miR-6721-5p,UBL5,59286
63757,hsa-miR-6721-5p,WAC,51322
63758,hsa-miR-6721-5p,XBP1P1,7495
63759,hsa-miR-6721-5p,ZBTB34,403341
63760,hsa-miR-6721-5p,ZC3H12B,340554
63761,hsa-miR-6722-3p,BCAS4,55653
63762,hsa-miR-6722-3p,CARM1,10498
63763,hsa-miR-6722-3p,CLASP1,23332
63764,hsa-miR-6722-3p,CLCN5,1184
63765,hsa-miR-6722-3p,FSCN1,6624
63766,hsa-miR-6722-3p,IRAK4,51135
63767,hsa-miR-6722-3p,KIAA1551,55196
63768,hsa-miR-6722-3p,KLF16,83855
63769,hsa-miR-6722-3p,KLLN,100144748
63770,hsa-miR-6722-3p,LY6E,4061
63771,hsa-miR-6722-3p,MAP2K7,5609
63772,hsa-miR-6722-3p,MBD4,8930
63773,hsa-miR-6722-3p,MORN4,118812
63774,hsa-miR-6722-3p,MSI1,4440
63775,hsa-miR-6722-3p,NFASC,23114
63776,hsa-miR-6722-3p,NFE2L1,4779
63777,hsa-miR-6722-3p,PDGFB,5155
63778,hsa-miR-6722-3p,PLXNA1,5361
63779,hsa-miR-6722-3p,POU3F3,5455
63780,hsa-miR-6722-3p,QSOX2,169714
63781,hsa-miR-6722-3p,RAB15,376267
63782,hsa-miR-6722-3p,RAB5B,5869
63783,hsa-miR-6722-3p,RIMBP3C,150221
63784,hsa-miR-6722-3p,RTL8C,8933
63785,hsa-miR-6722-3p,SEMA7A,8482
63786,hsa-miR-6722-3p,SENP5,205564
63787,hsa-miR-6722-3p,SFT2D2,375035
63788,hsa-miR-6722-3p,SKI,6497
63789,hsa-miR-6722-3p,SMOC2,64094
63790,hsa-miR-6722-3p,SRGAP1,57522
63791,hsa-miR-6722-3p,TECPR2,9895
63792,hsa-miR-6722-3p,TFAP2B,7021
63793,hsa-miR-6722-3p,TMEM109,79073
63794,hsa-miR-6722-3p,TMEM145,284339
63795,hsa-miR-6722-3p,TOR2A,27433
63796,hsa-miR-6722-3p,U2AF2,11338
63797,hsa-miR-6722-3p,WAC,51322
63798,hsa-miR-6722-3p,ZNFX1,57169
63799,hsa-miR-6722-5p,ABCF1,23
63800,hsa-miR-6722-5p,MAP3K12,7786
63801,hsa-miR-6722-5p,MIDN,90007
63802,hsa-miR-6722-5p,ORAI2,80228
63803,hsa-miR-6722-5p,SEMA3E,9723
63804,hsa-miR-6722-5p,SLC16A10,117247
63805,hsa-miR-6722-5p,ZNRF2,223082
63806,hsa-miR-6724-5p,ADAMTS13,11093
63807,hsa-miR-6724-5p,MTFMT,123263
63808,hsa-miR-6724-5p,PPP6R1,22870
63809,hsa-miR-6724-5p,SUMF2,25870
63810,hsa-miR-6726-3p,PLCG2,5336
63811,hsa-miR-6726-3p,ZNF878,729747
63812,hsa-miR-6726-5p,ADGRG1,9289
63813,hsa-miR-6726-5p,AVL9,23080
63814,hsa-miR-6726-5p,E2F6,1876
63815,hsa-miR-6726-5p,HMGA1,3159
63816,hsa-miR-6726-5p,LINC00346,283487
63817,hsa-miR-6726-5p,MAP3K2,10746
63818,hsa-miR-6726-5p,MAT1A,4143
63819,hsa-miR-6726-5p,MSN,4478
63820,hsa-miR-6726-5p,NFASC,23114
63821,hsa-miR-6726-5p,SELENOS,55829
63822,hsa-miR-6726-5p,SMCR8,140775
63823,hsa-miR-6727-3p,ABL2,27
63824,hsa-miR-6727-3p,ALDOA,226
63825,hsa-miR-6727-3p,AS3MT,57412
63826,hsa-miR-6727-3p,BRMS1L,84312
63827,hsa-miR-6727-3p,CAPZA1,829
63828,hsa-miR-6727-3p,CCDC86,79080
63829,hsa-miR-6727-3p,CDT1,81620
63830,hsa-miR-6727-3p,CEP76,79959
63831,hsa-miR-6727-3p,CERS4,79603
63832,hsa-miR-6727-3p,CYCS,54205
63833,hsa-miR-6727-3p,DCP1A,55802
63834,hsa-miR-6727-3p,DHODH,1723
63835,hsa-miR-6727-3p,EMC7,56851
63836,hsa-miR-6727-3p,G3BP1,10146
63837,hsa-miR-6727-3p,GALNT17,64409
63838,hsa-miR-6727-3p,GOLGA2,2801
63839,hsa-miR-6727-3p,GPN2,54707
63840,hsa-miR-6727-3p,GRM6,2916
63841,hsa-miR-6727-3p,GSR,2936
63842,hsa-miR-6727-3p,GTDC1,79712
63843,hsa-miR-6727-3p,IMP4,92856
63844,hsa-miR-6727-3p,IPP,3652
63845,hsa-miR-6727-3p,KCTD20,222658
63846,hsa-miR-6727-3p,KDSR,2531
63847,hsa-miR-6727-3p,KIAA0408,9729
63848,hsa-miR-6727-3p,PDE12,201626
63849,hsa-miR-6727-3p,PEX26,55670
63850,hsa-miR-6727-3p,PIAS2,9063
63851,hsa-miR-6727-3p,PPIC,5480
63852,hsa-miR-6727-3p,PRKCA,5578
63853,hsa-miR-6727-3p,PRPF38A,84950
63854,hsa-miR-6727-3p,PTCHD3,374308
63855,hsa-miR-6727-3p,RBM3,5935
63856,hsa-miR-6727-3p,REXO2,25996
63857,hsa-miR-6727-3p,RNASEH1,246243
63858,hsa-miR-6727-3p,RPS4X,6191
63859,hsa-miR-6727-3p,RXRA,6256
63860,hsa-miR-6727-3p,SAR1A,56681
63861,hsa-miR-6727-3p,SGO1,151648
63862,hsa-miR-6727-3p,SIGLEC9,27180
63863,hsa-miR-6727-3p,SIN3B,23309
63864,hsa-miR-6727-3p,SLC1A5,6510
63865,hsa-miR-6727-3p,SLC43A2,124935
63866,hsa-miR-6727-3p,SLC7A11,23657
63867,hsa-miR-6727-3p,SYAP1,94056
63868,hsa-miR-6727-3p,SYK,6850
63869,hsa-miR-6727-3p,TCEANC2,127428
63870,hsa-miR-6727-3p,TNFSF9,8744
63871,hsa-miR-6727-3p,VTA1,51534
63872,hsa-miR-6727-3p,WDR26,80232
63873,hsa-miR-6727-3p,YY1,7528
63874,hsa-miR-6727-3p,ZFP30,22835
63875,hsa-miR-6727-3p,ZMYM1,79830
63876,hsa-miR-6727-3p,ZNF354B,117608
63877,hsa-miR-6727-3p,ZNF556,80032
63878,hsa-miR-6727-3p,ZNF573,126231
63879,hsa-miR-6727-3p,ZNF682,91120
63880,hsa-miR-6727-3p,ZNF689,115509
63881,hsa-miR-6727-3p,ZNF844,284391
63882,hsa-miR-6727-3p,ZNF91,7644
63883,hsa-miR-6727-5p,BRSK2,9024
63884,hsa-miR-6727-5p,CAPNS1,826
63885,hsa-miR-6727-5p,SYNGR1,9145
63886,hsa-miR-6728-3p,DCAF7,10238
63887,hsa-miR-6728-3p,EXTL3,2137
63888,hsa-miR-6728-3p,PITPNM3,83394
63889,hsa-miR-6728-3p,PLCL1,5334
63890,hsa-miR-6728-3p,PTGES3L,100885848
63891,hsa-miR-6728-3p,SELENOS,55829
63892,hsa-miR-6728-3p,SIX1,6495
63893,hsa-miR-6728-3p,TTLL11,158135
63894,hsa-miR-6728-3p,UBE2H,7328
63895,hsa-miR-6728-5p,C19orf53,28974
63896,hsa-miR-6728-5p,COX19,90639
63897,hsa-miR-6728-5p,DARS,1615
63898,hsa-miR-6728-5p,HIST1H2AI,8329
63899,hsa-miR-6728-5p,HIST1H2BF,8343
63900,hsa-miR-6728-5p,HIST2H4A,8370
63901,hsa-miR-6728-5p,HIST2H4B,554313
63902,hsa-miR-6728-5p,IRF2,3660
63903,hsa-miR-6728-5p,L2HGDH,79944
63904,hsa-miR-6728-5p,LRRC55,219527
63905,hsa-miR-6728-5p,MTRNR2L1,100462977
63906,hsa-miR-6728-5p,ORC4,5000
63907,hsa-miR-6728-5p,SLC2A3,6515
63908,hsa-miR-6728-5p,SLC7A5,8140
63909,hsa-miR-6728-5p,SPRY4,81848
63910,hsa-miR-6728-5p,TMEM245,23731
63911,hsa-miR-6728-5p,UBE2F,140739
63912,hsa-miR-6729-3p,PPP2R5D,5528
63913,hsa-miR-6729-3p,RABL3,285282
63914,hsa-miR-6729-3p,RBM8A,9939
63915,hsa-miR-6729-3p,RFC5,5985
63916,hsa-miR-6729-3p,WDR37,22884
63917,hsa-miR-6729-5p,APOC3,345
63918,hsa-miR-6729-5p,ATAT1,79969
63919,hsa-miR-6729-5p,C3,718
63920,hsa-miR-6729-5p,DEFB105A,245908
63921,hsa-miR-6729-5p,DEFB105B,504180
63922,hsa-miR-6729-5p,FAM234B,57613
63923,hsa-miR-6729-5p,IFITM3,10410
63924,hsa-miR-6729-5p,LIN9,286826
63925,hsa-miR-6729-5p,NUPL2,11097
63926,hsa-miR-6729-5p,ORC1,4998
63927,hsa-miR-6729-5p,PDE4A,5141
63928,hsa-miR-6729-5p,POLR3K,51728
63929,hsa-miR-6729-5p,PXMP4,11264
63930,hsa-miR-6729-5p,QTRT2,79691
63931,hsa-miR-6729-5p,RASSF9,9182
63932,hsa-miR-6729-5p,RBM23,55147
63933,hsa-miR-6729-5p,RHOB,388
63934,hsa-miR-6729-5p,RPL13A,23521
63935,hsa-miR-6729-5p,SF3A1,10291
63936,hsa-miR-6729-5p,TBCCD1,55171
63937,hsa-miR-6729-5p,ZBTB7A,51341
63938,hsa-miR-6729-5p,ZNF43,7594
63939,hsa-miR-6730-3p,AKAP2,11217
63940,hsa-miR-6730-3p,BICD2,23299
63941,hsa-miR-6730-3p,CAMK2N1,55450
63942,hsa-miR-6730-3p,DCP2,167227
63943,hsa-miR-6730-3p,FEM1A,55527
63944,hsa-miR-6730-3p,JPH2,57158
63945,hsa-miR-6730-3p,MTMR6,9107
63946,hsa-miR-6730-3p,PALM2-AKAP2,445815
63947,hsa-miR-6730-3p,PLD5,200150
63948,hsa-miR-6730-3p,RPS4X,6191
63949,hsa-miR-6730-3p,SMOC1,64093
63950,hsa-miR-6730-3p,ZNF776,284309
63951,hsa-miR-6730-5p,ARID1A,8289
63952,hsa-miR-6730-5p,C1orf106,55765
63953,hsa-miR-6730-5p,CCDC115,84317
63954,hsa-miR-6730-5p,CCDC149,91050
63955,hsa-miR-6730-5p,CRY2,1408
63956,hsa-miR-6730-5p,FUT10,84750
63957,hsa-miR-6730-5p,GATAD2A,54815
63958,hsa-miR-6730-5p,IFNAR2,3455
63959,hsa-miR-6730-5p,LRRC59,55379
63960,hsa-miR-6730-5p,LTBP2,4053
63961,hsa-miR-6730-5p,MIDN,90007
63962,hsa-miR-6730-5p,MLF2,8079
63963,hsa-miR-6730-5p,PRDM2,7799
63964,hsa-miR-6730-5p,PXK,54899
63965,hsa-miR-6730-5p,RAB15,376267
63966,hsa-miR-6730-5p,RAB5C,5878
63967,hsa-miR-6730-5p,RPS27A,6233
63968,hsa-miR-6730-5p,SERTAD3,29946
63969,hsa-miR-6730-5p,SNAP47,116841
63970,hsa-miR-6730-5p,SRPRB,58477
63971,hsa-miR-6730-5p,SUPT7L,9913
63972,hsa-miR-6730-5p,TPM3,7170
63973,hsa-miR-6730-5p,UBFD1,56061
63974,hsa-miR-6730-5p,ZNF281,23528
63975,hsa-miR-6730-5p,ZNF83,55769
63976,hsa-miR-6731-3p,AAK1,22848
63977,hsa-miR-6731-3p,CCDC144A,9720
63978,hsa-miR-6731-3p,MCOLN2,255231
63979,hsa-miR-6731-3p,SHISA6,388336
63980,hsa-miR-6731-3p,USP42,84132
63981,hsa-miR-6731-5p,ABCC5,10057
63982,hsa-miR-6731-5p,ACTR3B,57180
63983,hsa-miR-6731-5p,ADAMTS4,9507
63984,hsa-miR-6731-5p,AFF2,2334
63985,hsa-miR-6731-5p,AGO2,27161
63986,hsa-miR-6731-5p,ARC,23237
63987,hsa-miR-6731-5p,ARHGEF6,9459
63988,hsa-miR-6731-5p,ARIH1,25820
63989,hsa-miR-6731-5p,ASTN2,23245
63990,hsa-miR-6731-5p,ATAD5,79915
63991,hsa-miR-6731-5p,B4GALT5,9334
63992,hsa-miR-6731-5p,BARHL1,56751
63993,hsa-miR-6731-5p,BNC2,54796
63994,hsa-miR-6731-5p,BTF3L4,91408
63995,hsa-miR-6731-5p,BTG2,7832
63996,hsa-miR-6731-5p,C19orf47,126526
63997,hsa-miR-6731-5p,CCDC88A,55704
63998,hsa-miR-6731-5p,CCNB1IP1,57820
63999,hsa-miR-6731-5p,CDCP1,64866
64000,hsa-miR-6731-5p,CHRDL1,91851
64001,hsa-miR-6731-5p,CITED4,163732
64002,hsa-miR-6731-5p,CREB3L2,64764
64003,hsa-miR-6731-5p,CSTF2,1478
64004,hsa-miR-6731-5p,DLX6,1750
64005,hsa-miR-6731-5p,DUSP7,1849
64006,hsa-miR-6731-5p,EIF5AL1,143244
64007,hsa-miR-6731-5p,FN3K,64122
64008,hsa-miR-6731-5p,G3BP1,10146
64009,hsa-miR-6731-5p,GATA6,2627
64010,hsa-miR-6731-5p,GIGYF1,64599
64011,hsa-miR-6731-5p,GLUL,2752
64012,hsa-miR-6731-5p,HHIP,64399
64013,hsa-miR-6731-5p,HPCAL1,3241
64014,hsa-miR-6731-5p,ICOSLG,23308
64015,hsa-miR-6731-5p,KDM6B,23135
64016,hsa-miR-6731-5p,KHSRP,8570
64017,hsa-miR-6731-5p,KMT2D,8085
64018,hsa-miR-6731-5p,KRT80,144501
64019,hsa-miR-6731-5p,LENG8,114823
64020,hsa-miR-6731-5p,MCM7,4176
64021,hsa-miR-6731-5p,MCRIP1,348262
64022,hsa-miR-6731-5p,MED28,80306
64023,hsa-miR-6731-5p,MLLT1,4298
64024,hsa-miR-6731-5p,MORC4,79710
64025,hsa-miR-6731-5p,MRE11,4361
64026,hsa-miR-6731-5p,MSN,4478
64027,hsa-miR-6731-5p,MYBL1,4603
64028,hsa-miR-6731-5p,MYH14,79784
64029,hsa-miR-6731-5p,NACC1,112939
64030,hsa-miR-6731-5p,ONECUT3,390874
64031,hsa-miR-6731-5p,PABPC1L2A,340529
64032,hsa-miR-6731-5p,PABPC1L2B,645974
64033,hsa-miR-6731-5p,PCGF3,10336
64034,hsa-miR-6731-5p,PCNP,57092
64035,hsa-miR-6731-5p,PDE4A,5141
64036,hsa-miR-6731-5p,PER3,8863
64037,hsa-miR-6731-5p,PIM3,415116
64038,hsa-miR-6731-5p,PSMD11,5717
64039,hsa-miR-6731-5p,PTP4A1,7803
64040,hsa-miR-6731-5p,RAB11B,9230
64041,hsa-miR-6731-5p,RANBP10,57610
64042,hsa-miR-6731-5p,REEP4,80346
64043,hsa-miR-6731-5p,RNASEH2B,79621
64044,hsa-miR-6731-5p,RUNX3,864
64045,hsa-miR-6731-5p,SAMD9L,219285
64046,hsa-miR-6731-5p,SBK1,388228
64047,hsa-miR-6731-5p,SF3B3,23450
64048,hsa-miR-6731-5p,SHISA6,388336
64049,hsa-miR-6731-5p,SLC26A9,115019
64050,hsa-miR-6731-5p,SUMF2,25870
64051,hsa-miR-6731-5p,SUMO1,7341
64052,hsa-miR-6731-5p,SYT7,9066
64053,hsa-miR-6731-5p,TFAP2B,7021
64054,hsa-miR-6731-5p,TNFRSF10B,8795
64055,hsa-miR-6731-5p,TNFRSF10D,8793
64056,hsa-miR-6731-5p,TRAM2,9697
64057,hsa-miR-6731-5p,TSEN54,283989
64058,hsa-miR-6731-5p,TSPYL4,23270
64059,hsa-miR-6731-5p,TUBB,203068
64060,hsa-miR-6731-5p,TUBB2A,7280
64061,hsa-miR-6731-5p,UBL5,59286
64062,hsa-miR-6731-5p,XIAP,331
64063,hsa-miR-6731-5p,YWHAE,7531
64064,hsa-miR-6731-5p,ZBTB22,9278
64065,hsa-miR-6731-5p,ZC3H12B,340554
64066,hsa-miR-6731-5p,ZNF561,93134
64067,hsa-miR-6731-5p,ZNF70,7621
64068,hsa-miR-6731-5p,ZNF703,80139
64069,hsa-miR-6731-5p,ZSCAN29,146050
64070,hsa-miR-6732-3p,C9orf170,401535
64071,hsa-miR-6732-3p,CHMP1B,57132
64072,hsa-miR-6732-3p,DARS2,55157
64073,hsa-miR-6732-3p,FAM53C,51307
64074,hsa-miR-6732-3p,FHL2,2274
64075,hsa-miR-6732-3p,HNRNPA0,10949
64076,hsa-miR-6732-3p,ID4,3400
64077,hsa-miR-6732-3p,MAPKAPK5,8550
64078,hsa-miR-6732-3p,MARCH6,10299
64079,hsa-miR-6732-3p,MAT2A,4144
64080,hsa-miR-6732-3p,MTRNR2L10,100463488
64081,hsa-miR-6732-3p,MTRNR2L11,100463489
64082,hsa-miR-6732-3p,MTRNR2L3,100462983
64083,hsa-miR-6732-3p,MTRNR2L7,100288485
64084,hsa-miR-6732-3p,NRBF2,29982
64085,hsa-miR-6732-3p,PLCG2,5336
64086,hsa-miR-6732-3p,PPP6C,5537
64087,hsa-miR-6732-3p,RAP2A,5911
64088,hsa-miR-6732-3p,RIMBP3C,150221
64089,hsa-miR-6732-3p,SON,6651
64090,hsa-miR-6732-3p,TRIM72,493829
64091,hsa-miR-6732-3p,UQCR11,10975
64092,hsa-miR-6732-3p,USP9X,8239
64093,hsa-miR-6732-5p,BCL3,602
64094,hsa-miR-6732-5p,C19orf53,28974
64095,hsa-miR-6732-5p,CDKN1A,1026
64096,hsa-miR-6732-5p,DNAJC15,29103
64097,hsa-miR-6732-5p,GZMM,3004
64098,hsa-miR-6732-5p,IGF2BP3,10643
64099,hsa-miR-6732-5p,KLF16,83855
64100,hsa-miR-6732-5p,LY6E,4061
64101,hsa-miR-6732-5p,MAZ,4150
64102,hsa-miR-6732-5p,MLF2,8079
64103,hsa-miR-6732-5p,PPM1F,9647
64104,hsa-miR-6732-5p,RAB2A,5862
64105,hsa-miR-6732-5p,SESTD1,91404
64106,hsa-miR-6732-5p,SON,6651
64107,hsa-miR-6732-5p,THRA,7067
64108,hsa-miR-6732-5p,TPM3,7170
64109,hsa-miR-6732-5p,ZBTB40,9923
64110,hsa-miR-6733-3p,C9orf40,55071
64111,hsa-miR-6733-3p,CCDC14,64770
64112,hsa-miR-6733-3p,CCT5,22948
64113,hsa-miR-6733-3p,CHAC1,79094
64114,hsa-miR-6733-3p,GCK,2645
64115,hsa-miR-6733-3p,KPNA2,3838
64116,hsa-miR-6733-3p,PGAM4,441531
64117,hsa-miR-6733-3p,PSMA7,5688
64118,hsa-miR-6733-3p,SPRY4,81848
64119,hsa-miR-6733-3p,VAV3,10451
64120,hsa-miR-6733-3p,VPS4A,27183
64121,hsa-miR-6733-3p,ZBTB5,9925
64122,hsa-miR-6733-3p,ZNF417,147687
64123,hsa-miR-6733-3p,ZNF460,10794
64124,hsa-miR-6733-5p,ACVR1B,91
64125,hsa-miR-6733-5p,AP1S1,1174
64126,hsa-miR-6733-5p,AP3M2,10947
64127,hsa-miR-6733-5p,CCAR2,57805
64128,hsa-miR-6733-5p,CCND1,595
64129,hsa-miR-6733-5p,CDC5L,988
64130,hsa-miR-6733-5p,CDCA3,83461
64131,hsa-miR-6733-5p,E2F3,1871
64132,hsa-miR-6733-5p,EIF4A3,9775
64133,hsa-miR-6733-5p,EPN1,29924
64134,hsa-miR-6733-5p,FHL2,2274
64135,hsa-miR-6733-5p,FOXC1,2296
64136,hsa-miR-6733-5p,FURIN,5045
64137,hsa-miR-6733-5p,GATAD2A,54815
64138,hsa-miR-6733-5p,GPR61,83873
64139,hsa-miR-6733-5p,GRB2,2885
64140,hsa-miR-6733-5p,LASP1,3927
64141,hsa-miR-6733-5p,LONRF3,79836
64142,hsa-miR-6733-5p,MGAT5B,146664
64143,hsa-miR-6733-5p,MINK1,50488
64144,hsa-miR-6733-5p,MLF2,8079
64145,hsa-miR-6733-5p,NXT2,55916
64146,hsa-miR-6733-5p,PDGFRA,5156
64147,hsa-miR-6733-5p,POGZ,23126
64148,hsa-miR-6733-5p,POU3F2,5454
64149,hsa-miR-6733-5p,RAB7A,7879
64150,hsa-miR-6733-5p,RNF187,149603
64151,hsa-miR-6733-5p,RNF44,22838
64152,hsa-miR-6733-5p,SF3B3,23450
64153,hsa-miR-6733-5p,SFT2D2,375035
64154,hsa-miR-6733-5p,SLC25A6,293
64155,hsa-miR-6733-5p,SMG1,23049
64156,hsa-miR-6733-5p,TET3,200424
64157,hsa-miR-6733-5p,UNG,7374
64158,hsa-miR-6733-5p,WAC,51322
64159,hsa-miR-6733-5p,ZBTB33,10009
64160,hsa-miR-6733-5p,ZFP91,80829
64161,hsa-miR-6733-5p,ZNF354B,117608
64162,hsa-miR-6734-3p,BACE2,25825
64163,hsa-miR-6734-3p,C6orf223,221416
64164,hsa-miR-6734-3p,CAPRIN1,4076
64165,hsa-miR-6734-3p,CELF1,10658
64166,hsa-miR-6734-3p,CTBP2,1488
64167,hsa-miR-6734-3p,ELP2,55250
64168,hsa-miR-6734-3p,EPX,8288
64169,hsa-miR-6734-3p,FBRS,64319
64170,hsa-miR-6734-3p,HMOX1,3162
64171,hsa-miR-6734-3p,HSPA4,3308
64172,hsa-miR-6734-3p,HSPA8,3312
64173,hsa-miR-6734-3p,MAFK,7975
64174,hsa-miR-6734-3p,MDFI,4188
64175,hsa-miR-6734-3p,MTG1,92170
64176,hsa-miR-6734-3p,NSFL1C,55968
64177,hsa-miR-6734-3p,PADI2,11240
64178,hsa-miR-6734-3p,RORA,6095
64179,hsa-miR-6734-3p,ZCCHC8,55596
64180,hsa-miR-6734-3p,ZNF385D,79750
64181,hsa-miR-6734-5p,ABCC5,10057
64182,hsa-miR-6734-5p,ATG9A,79065
64183,hsa-miR-6734-5p,ATXN7L3B,552889
64184,hsa-miR-6734-5p,CALM3,808
64185,hsa-miR-6734-5p,CDK15,65061
64186,hsa-miR-6734-5p,EIF1,10209
64187,hsa-miR-6734-5p,FOXK1,221937
64188,hsa-miR-6734-5p,HNRNPA0,10949
64189,hsa-miR-6734-5p,LASP1,3927
64190,hsa-miR-6734-5p,MCRIP1,348262
64191,hsa-miR-6734-5p,MLF2,8079
64192,hsa-miR-6734-5p,MTA1,9112
64193,hsa-miR-6734-5p,PLAGL2,5326
64194,hsa-miR-6734-5p,SEPT8,23176
64195,hsa-miR-6734-5p,SHMT1,6470
64196,hsa-miR-6734-5p,SPRY4,81848
64197,hsa-miR-6734-5p,SRM,6723
64198,hsa-miR-6734-5p,SUGT1,10910
64199,hsa-miR-6734-5p,TMBIM6,7009
64200,hsa-miR-6734-5p,TXNIP,10628
64201,hsa-miR-6735-3p,AGXT2,64902
64202,hsa-miR-6735-3p,C19orf53,28974
64203,hsa-miR-6735-3p,CCND1,595
64204,hsa-miR-6735-3p,DARS2,55157
64205,hsa-miR-6735-3p,GNAL,2774
64206,hsa-miR-6735-3p,PHF13,148479
64207,hsa-miR-6735-3p,PPP6R1,22870
64208,hsa-miR-6735-3p,SMAD7,4092
64209,hsa-miR-6735-3p,TNRC6A,27327
64210,hsa-miR-6735-3p,YRDC,79693
64211,hsa-miR-6735-3p,ZNF865,100507290
64212,hsa-miR-6735-5p,ARPP19,10776
64213,hsa-miR-6735-5p,ATXN7L3B,552889
64214,hsa-miR-6735-5p,C6orf223,221416
64215,hsa-miR-6735-5p,CCNL1,57018
64216,hsa-miR-6735-5p,EXT2,2132
64217,hsa-miR-6735-5p,FBXO41,150726
64218,hsa-miR-6735-5p,GIGYF1,64599
64219,hsa-miR-6735-5p,KCNH1,3756
64220,hsa-miR-6735-5p,KMT2D,8085
64221,hsa-miR-6735-5p,MIDN,90007
64222,hsa-miR-6735-5p,NABP1,64859
64223,hsa-miR-6735-5p,NFE2L1,4779
64224,hsa-miR-6735-5p,NOC2L,26155
64225,hsa-miR-6735-5p,NPLOC4,55666
64226,hsa-miR-6735-5p,NR1H2,7376
64227,hsa-miR-6735-5p,PUM2,23369
64228,hsa-miR-6735-5p,RAB25,57111
64229,hsa-miR-6735-5p,RBMS2,5939
64230,hsa-miR-6735-5p,REEP4,80346
64231,hsa-miR-6735-5p,RPL13A,23521
64232,hsa-miR-6735-5p,SOD2,6648
64233,hsa-miR-6735-5p,SYT7,9066
64234,hsa-miR-6735-5p,TMEM109,79073
64235,hsa-miR-6735-5p,ZMAT4,79698
64236,hsa-miR-6736-3p,CDK9,1025
64237,hsa-miR-6736-3p,CHEK2,11200
64238,hsa-miR-6736-3p,CLEC14A,161198
64239,hsa-miR-6736-3p,FADS1,3992
64240,hsa-miR-6736-3p,KAT7,11143
64241,hsa-miR-6736-3p,MTO1,25821
64242,hsa-miR-6736-3p,RACGAP1,29127
64243,hsa-miR-6736-3p,RNF115,27246
64244,hsa-miR-6736-3p,SRP19,6728
64245,hsa-miR-6736-3p,SYAP1,94056
64246,hsa-miR-6736-3p,UBALD2,283991
64247,hsa-miR-6736-5p,ANGPT4,51378
64248,hsa-miR-6736-5p,ATL2,64225
64249,hsa-miR-6736-5p,ATP6V1C1,528
64250,hsa-miR-6736-5p,CCDC115,84317
64251,hsa-miR-6736-5p,CERS2,29956
64252,hsa-miR-6736-5p,CNTN4,152330
64253,hsa-miR-6736-5p,COX18,285521
64254,hsa-miR-6736-5p,DIABLO,56616
64255,hsa-miR-6736-5p,DMKN,93099
64256,hsa-miR-6736-5p,DSN1,79980
64257,hsa-miR-6736-5p,EEF2,1938
64258,hsa-miR-6736-5p,EHD4,30844
64259,hsa-miR-6736-5p,FAM83F,113828
64260,hsa-miR-6736-5p,GIGYF1,64599
64261,hsa-miR-6736-5p,HDGF,3068
64262,hsa-miR-6736-5p,NACC2,138151
64263,hsa-miR-6736-5p,OCIAD2,132299
64264,hsa-miR-6736-5p,PLIN3,10226
64265,hsa-miR-6736-5p,PTK6,5753
64266,hsa-miR-6736-5p,SESN2,83667
64267,hsa-miR-6736-5p,SGMS2,166929
64268,hsa-miR-6736-5p,TAOK1,57551
64269,hsa-miR-6736-5p,TMEM184C,55751
64270,hsa-miR-6736-5p,TMEM65,157378
64271,hsa-miR-6736-5p,TUFT1,7286
64272,hsa-miR-6736-5p,TXNDC16,57544
64273,hsa-miR-6736-5p,USP14,9097
64274,hsa-miR-6736-5p,YARS,8565
64275,hsa-miR-6736-5p,ZADH2,284273
64276,hsa-miR-6736-5p,ZNF107,51427
64277,hsa-miR-6736-5p,ZNF695,57116
64278,hsa-miR-6737-3p,CEBPG,1054
64279,hsa-miR-6737-3p,CSRP2,1466
64280,hsa-miR-6737-3p,DICER1,23405
64281,hsa-miR-6737-3p,DNAJC28,54943
64282,hsa-miR-6737-3p,SKIL,6498
64283,hsa-miR-6737-3p,STRN,6801
64284,hsa-miR-6737-5p,CACUL1,143384
64285,hsa-miR-6737-5p,CYP2W1,54905
64286,hsa-miR-6737-5p,DDX39B,7919
64287,hsa-miR-6737-5p,EPN1,29924
64288,hsa-miR-6737-5p,GLI2,2736
