,miRNA,Target Gene,Target Gene (Entrez Gene ID)
6126,mmu-miR-466o-3p,Ifitm7,74482
6127,mmu-miR-466o-3p,Jag2,16450
6128,mmu-miR-466o-3p,Kctd11,216858
6129,mmu-miR-466o-3p,Kif1b,16561
6130,mmu-miR-466o-3p,Klhl21,242785
6131,mmu-miR-466o-3p,Klra2,16633
6132,mmu-miR-466o-3p,Lhfpl4,269788
6133,mmu-miR-466o-3p,Lin28b,380669
6134,mmu-miR-466o-3p,Lonrf1,244421
6135,mmu-miR-466o-3p,Lzts3,241638
6136,mmu-miR-466o-3p,Mast3,546071
6137,mmu-miR-466o-3p,Mfsd4b5,215928
6138,mmu-miR-466o-3p,Mmp12,17381
6139,mmu-miR-466o-3p,Mrps24,64660
6140,mmu-miR-466o-3p,Ms4a4c,64380
6141,mmu-miR-466o-3p,Msl1,74026
6142,mmu-miR-466o-3p,Mtfr2,71804
6143,mmu-miR-466o-3p,Nacc2,67991
6144,mmu-miR-466o-3p,Nfatc2,18019
6145,mmu-miR-466o-3p,Nras,18176
6146,mmu-miR-466o-3p,Otog,18419
6147,mmu-miR-466o-3p,Pappa,18491
6148,mmu-miR-466o-3p,Pard6b,58220
6149,mmu-miR-466o-3p,Pcgf2,22658
6150,mmu-miR-466o-3p,Phactr2,215789
6151,mmu-miR-466o-3p,Piga,18700
6152,mmu-miR-466o-3p,Pik3r1,18708
6153,mmu-miR-466o-3p,Prr5,109270
6154,mmu-miR-466o-3p,Psd3,234353
6155,mmu-miR-466o-3p,Rnasel,24014
6156,mmu-miR-466o-3p,Rnf157,217340
6157,mmu-miR-466o-3p,Sass6,72776
6158,mmu-miR-466o-3p,Scrt2,545474
6159,mmu-miR-466o-3p,Skint7,328505
6160,mmu-miR-466o-3p,Slc10a5,241877
6161,mmu-miR-466o-3p,Slc25a46,67453
6162,mmu-miR-466o-3p,Slc39a14,213053
6163,mmu-miR-466o-3p,Slc6a17,229706
6164,mmu-miR-466o-3p,Slc6a8,102857
6165,mmu-miR-466o-3p,Slx1b,75764
6166,mmu-miR-466o-3p,Spock2,94214
6167,mmu-miR-466o-3p,Spta1,20739
6168,mmu-miR-466o-3p,Ss18l1,269397
6169,mmu-miR-466o-3p,Ssr1,107513
6170,mmu-miR-466o-3p,Stxbp6,217517
6171,mmu-miR-466o-3p,Synpo2l,68760
6172,mmu-miR-466o-3p,Syt2,20980
6173,mmu-miR-466o-3p,Tas1r3,83771
6174,mmu-miR-466o-3p,Tdrd1,83561
6175,mmu-miR-466o-3p,Tmem178b,434008
6176,mmu-miR-466o-3p,Tnfrsf11a,21934
6177,mmu-miR-466o-3p,Trp53rkb,76367
6178,mmu-miR-466o-3p,Tubal3,238463
6179,mmu-miR-466o-3p,Ubac1,98766
6180,mmu-miR-466o-3p,Unc5c,22253
6181,mmu-miR-466o-3p,Wdr26,226757
6182,mmu-miR-466o-3p,Wfdc12,192200
6183,mmu-miR-466o-3p,Wfs1,22393
6184,mmu-miR-466o-3p,Zc3h12d,237256
6185,mmu-miR-466o-3p,Zfp839,72805
6186,mmu-miR-466o-3p,Zfp963,620419
6187,mmu-miR-466o-3p,Zscan4d,545913
6188,mmu-miR-466o-5p,Alkbh1,211064
6189,mmu-miR-466o-5p,Fam107a,268709
6190,mmu-miR-466p-3p,Acot11,329910
6191,mmu-miR-466p-3p,Bsn,12217
6192,mmu-miR-466p-3p,Cd28,12487
6193,mmu-miR-466p-3p,Chek1,12649
6194,mmu-miR-466p-3p,Dzank1,241688
6195,mmu-miR-466p-3p,Fam169b,434197
6196,mmu-miR-466p-3p,Fbxl14,101358
6197,mmu-miR-466p-3p,Gas2l3,237436
6198,mmu-miR-466p-3p,Lhfpl4,269788
6199,mmu-miR-466p-3p,March5,69104
6200,mmu-miR-466p-3p,Nacc2,67991
6201,mmu-miR-466p-3p,Nanog,71950
6202,mmu-miR-466p-3p,Nras,18176
6203,mmu-miR-466p-3p,Prok2,50501
6204,mmu-miR-466p-3p,Rbm47,245945
6205,mmu-miR-466p-3p,Sass6,72776
6206,mmu-miR-466p-3p,Slc25a46,67453
6207,mmu-miR-466p-3p,Ss18l1,269397
6208,mmu-miR-466p-3p,Stxbp6,217517
6209,mmu-miR-466p-3p,Tas1r3,83771
6210,mmu-miR-466p-3p,Tdrd1,83561
6211,mmu-miR-466p-3p,Tmem206,66950
6212,mmu-miR-466p-3p,Ubac1,98766
6213,mmu-miR-466p-3p,Zfp113,56314
6214,mmu-miR-466p-3p,Zfp963,620419
6215,mmu-miR-466p-5p,Casp8,12370
6216,mmu-miR-466p-5p,Cnih3,72978
6217,mmu-miR-466p-5p,Cox15,226139
6218,mmu-miR-466p-5p,D630045J12Rik,330286
6219,mmu-miR-466p-5p,Dnaaf5,433956
6220,mmu-miR-466p-5p,Fam107a,268709
6221,mmu-miR-466p-5p,Gnb4,14696
6222,mmu-miR-466p-5p,Igf2,16002
6223,mmu-miR-466p-5p,Insig2,72999
6224,mmu-miR-466p-5p,Nsd3,234135
6225,mmu-miR-466p-5p,Rab9b,319642
6226,mmu-miR-466p-5p,Sike1,66641
6227,mmu-miR-466p-5p,Slc22a8,19879
6228,mmu-miR-466p-5p,Slc39a14,213053
6229,mmu-miR-466p-5p,Vps33b,233405
6230,mmu-miR-466p-5p,Zfhx3,11906
6231,mmu-miR-466q,Arl14epl,381142
6232,mmu-miR-466q,Armc8,74125
6233,mmu-miR-466q,Auts2,319974
6234,mmu-miR-466q,Bach2,12014
6235,mmu-miR-466q,Bcl2l15,229672
6236,mmu-miR-466q,Bloc1s6,18457
6237,mmu-miR-466q,Coa5,76178
6238,mmu-miR-466q,Ctif,269037
6239,mmu-miR-466q,Ddx21,56200
6240,mmu-miR-466q,Dnajb4,67035
6241,mmu-miR-466q,F2rl1,14063
6242,mmu-miR-466q,Fam53c,66306
6243,mmu-miR-466q,Fam69c,240479
6244,mmu-miR-466q,Ffar3,233080
6245,mmu-miR-466q,Fosl2,14284
6246,mmu-miR-466q,Foxk1,17425
6247,mmu-miR-466q,Gja5,14613
6248,mmu-miR-466q,Gm5148,381438
6249,mmu-miR-466q,Grik3,14807
6250,mmu-miR-466q,Homer2,26557
6251,mmu-miR-466q,Hrk,12123
6252,mmu-miR-466q,Hs3st3b1,54710
6253,mmu-miR-466q,Mrps24,64660
6254,mmu-miR-466q,Nacc2,67991
6255,mmu-miR-466q,Neurl1b,240055
6256,mmu-miR-466q,Nfatc2,18019
6257,mmu-miR-466q,Nras,18176
6258,mmu-miR-466q,Nrg3,18183
6259,mmu-miR-466q,Pard3b,72823
6260,mmu-miR-466q,Paxbp1,67367
6261,mmu-miR-466q,Pkib,18768
6262,mmu-miR-466q,Prnd,26434
6263,mmu-miR-466q,Prrg3,208748
6264,mmu-miR-466q,Pten,19211
6265,mmu-miR-466q,Rad51c,114714
6266,mmu-miR-466q,Rnf41,67588
6267,mmu-miR-466q,Slf2,226151
6268,mmu-miR-466q,Sytl4,27359
6269,mmu-miR-466q,Tll1,21892
6270,mmu-miR-466q,Tmc7,209760
6271,mmu-miR-466q,Tnfrsf9,21942
6272,mmu-miR-466q,Tubal3,238463
6273,mmu-miR-466q,Unc5b,107449
6274,mmu-miR-466q,Wwp2,66894
6275,mmu-miR-467a-5p,Agtrap,11610
6276,mmu-miR-467a-5p,Bax,12028
6277,mmu-miR-467b-5p,Lpl,16956
6278,mmu-miR-467b-5p,Slc17a6,140919
6279,mmu-miR-467f,Abca6,76184
6280,mmu-miR-467f,Akap10,56697
6281,mmu-miR-467f,Alkbh1,211064
6282,mmu-miR-467f,Alkbh5,268420
6283,mmu-miR-467f,Appl1,72993
6284,mmu-miR-467f,Btnl9,237754
6285,mmu-miR-467f,Ddit4l,73284
6286,mmu-miR-467f,Diaph2,54004
6287,mmu-miR-467f,Fam160b2,239170
6288,mmu-miR-467f,Fbxl17,50758
6289,mmu-miR-467f,Fhod1,234686
6290,mmu-miR-467f,Gnb4,14696
6291,mmu-miR-467f,Gsk3b,56637
6292,mmu-miR-467f,Gtf2h2,23894
6293,mmu-miR-467f,Lonrf1,244421
6294,mmu-miR-467f,Mcam,84004
6295,mmu-miR-467f,Mtfr2,71804
6296,mmu-miR-467f,Nbeal1,269198
6297,mmu-miR-467f,Plag1,56711
6298,mmu-miR-467f,Plcl1,227120
6299,mmu-miR-467f,Slc11a2,18174
6300,mmu-miR-467f,Tfcp2l1,81879
6301,mmu-miR-467f,Ubn2,320538
6302,mmu-miR-467f,Zbtb34,241311
6303,mmu-miR-467f,Zfand2a,100494
6304,mmu-miR-467f,Zfhx3,11906
6305,mmu-miR-467f,Zfp516,329003
6306,mmu-miR-467f,Zfp839,72805
6307,mmu-miR-467f,Zfp963,620419
6308,mmu-miR-467g,Acot11,329910
6309,mmu-miR-467g,Adamts4,240913
6310,mmu-miR-467g,Adgra1,52389
6311,mmu-miR-467g,Bsn,12217
6312,mmu-miR-467g,Chek1,12649
6313,mmu-miR-467g,Diaph2,54004
6314,mmu-miR-467g,Fbxl14,101358
6315,mmu-miR-467g,Fbxl17,50758
6316,mmu-miR-467g,Lhfpl4,269788
6317,mmu-miR-467g,Mtfr2,71804
6318,mmu-miR-467g,Nacc2,67991
6319,mmu-miR-467g,Padi2,18600
6320,mmu-miR-467g,Paxbp1,67367
6321,mmu-miR-467g,Rbm47,245945
6322,mmu-miR-467g,Runx2,12393
6323,mmu-miR-467g,Sass6,72776
6324,mmu-miR-467g,Ss18l1,269397
6325,mmu-miR-467g,Stxbp6,217517
6326,mmu-miR-467g,Tdrd1,83561
6327,mmu-miR-467g,Zfp963,620419
6328,mmu-miR-468-3p,Hells,15201
6329,mmu-miR-470-5p,1810030O07Rik,69155
6330,mmu-miR-470-5p,4930563E22Rik,75304
6331,mmu-miR-470-5p,Nanog,71950
6332,mmu-miR-470-5p,Pou5f1,18999
6333,mmu-miR-471-3p,L1cam,16728
6334,mmu-miR-471-3p,Slc1a2,20511
6335,mmu-miR-471-5p,Dsc1,13505
6336,mmu-miR-471-5p,Foxd1,15229
6337,mmu-miR-483-5p,Socs3,12702
6338,mmu-miR-484,PCDH19,57526
6339,mmu-miR-484,Plekhg1,213783
6340,mmu-miR-484,Ubp1,22221
6341,mmu-miR-486a-5p,Foxo1,56458
6342,mmu-miR-486a-5p,Pax7,18509
6343,mmu-miR-486a-5p,Pten,19211
6344,mmu-miR-486a-5p,Shc4,271849
6345,mmu-miR-486b-5p,Shc4,271849
6346,mmu-miR-487b-3p,Il33,77125
6347,mmu-miR-488-3p,Kcnj2,16518
6348,mmu-miR-488-3p,L1cam,16728
6349,mmu-miR-488-3p,Slc1a2,20511
6350,mmu-miR-489-3p,Mterf4,69821
6351,mmu-miR-489-3p,Myd88,17874
6352,mmu-miR-489-3p,Slc38a9,268706
6353,mmu-miR-489-3p,Steap2,74051
6354,mmu-miR-489-3p,Zzz3,108946
6355,mmu-miR-490-3p,Asxl2,75302
6356,mmu-miR-490-3p,Lars2,102436
6357,mmu-miR-490-3p,Nanog,71950
6358,mmu-miR-490-3p,Zfp689,71131
6359,mmu-miR-490-5p,Slc6a17,229706
6360,mmu-miR-491-5p,Cdk4,12567
6361,mmu-miR-491-5p,Gm4841,225594
6362,mmu-miR-491-5p,Tcf7,21414
6363,mmu-miR-493-3p,H2-T24,15042
6364,mmu-miR-493-3p,Saysd1,67509
6365,mmu-miR-493-3p,Sfrp1,20377
6366,mmu-miR-493-3p,Tpmt,22017
6367,mmu-miR-494-3p,Csmd1,94109
6368,mmu-miR-494-3p,Ephx3,71932
6369,mmu-miR-494-3p,Fgfr2,14183
6370,mmu-miR-494-3p,Gmeb1,56809
6371,mmu-miR-494-3p,Gmip,78816
6372,mmu-miR-494-3p,Igf1,16000
6373,mmu-miR-494-3p,Lsm12,268490
6374,mmu-miR-494-3p,Msrb3,320183
6375,mmu-miR-494-3p,Otx1,18423
6376,mmu-miR-494-3p,Pex13,72129
6377,mmu-miR-494-3p,Pten,19211
6378,mmu-miR-494-3p,Rock1,19877
6379,mmu-miR-494-3p,Stxbp5,78808
6380,mmu-miR-495-3p,Ado,211488
6381,mmu-miR-495-3p,Bdnf,12064
6382,mmu-miR-495-3p,Cdk7,12572
6383,mmu-miR-495-3p,Cpeb3,208922
6384,mmu-miR-495-3p,Dnmt3a,13435
6385,mmu-miR-495-3p,Faf1,14084
6386,mmu-miR-495-3p,Fam208a,218850
6387,mmu-miR-495-3p,Fubp3,320267
6388,mmu-miR-495-3p,Gmeb1,56809
6389,mmu-miR-495-3p,Lnpk,69605
6390,mmu-miR-495-3p,Ncam1,17967
6391,mmu-miR-495-3p,Nlgn2,216856
6392,mmu-miR-495-3p,Onecut1,15379
6393,mmu-miR-495-3p,Pex13,72129
6394,mmu-miR-495-3p,Prrg4,228413
6395,mmu-miR-495-3p,Scamp1,107767
6396,mmu-miR-495-3p,Sgms2,74442
6397,mmu-miR-495-3p,Slc15a1,56643
6398,mmu-miR-495-3p,Tedc1,104732
6399,mmu-miR-496a-3p,Selenot,69227
6400,mmu-miR-497a-5p,Armcx6,278097
6401,mmu-miR-497a-5p,Bcl2,12043
6402,mmu-miR-497a-5p,Bcl2l2,12050
6403,mmu-miR-497a-5p,Bicd1,12121
6404,mmu-miR-497a-5p,Ccnd2,12444
6405,mmu-miR-497a-5p,Ccne1,12447
6406,mmu-miR-497a-5p,Dhdh,71755
6407,mmu-miR-497a-5p,Eln,13717
6408,mmu-miR-497a-5p,Fbxo21,231670
6409,mmu-miR-497a-5p,Irgq,210146
6410,mmu-miR-497a-5p,Klc1,16593
6411,mmu-miR-497a-5p,Mapkap1,227743
6412,mmu-miR-497a-5p,Reck,53614
6413,mmu-miR-497a-5p,Tacc1,320165
6414,mmu-miR-499-5p,Fzd8,14370
6415,mmu-miR-499-5p,Ppp3ca,19055
6416,mmu-miR-499-5p,Pten,19211
6417,mmu-miR-499-5p,Sox6,20679
6418,mmu-miR-499-5p,Vegfa,22339
6419,mmu-miR-499-5p,Zfp617,170938
6420,mmu-miR-500-3p,Tmc7,209760
6421,mmu-miR-500-3p,Ube2v2,70620
6422,mmu-miR-501-3p,Tmc7,209760
6423,mmu-miR-501-3p,Ube2v2,70620
6424,mmu-miR-501-5p,Acvr1c,269275
6425,mmu-miR-503-5p,Bcl2,12043
6426,mmu-miR-503-5p,Bmpr1a,12166
6427,mmu-miR-503-5p,Mapkap1,227743
6428,mmu-miR-503-5p,Piwil1,57749
6429,mmu-miR-503-5p,Tacc1,320165
6430,mmu-miR-503-5p,Taok3,330177
6431,mmu-miR-504-5p,Egr2,13654
6432,mmu-miR-504-5p,Grb10,14783
6433,mmu-miR-504-5p,Tmem38b,52076
6434,mmu-miR-5046,Unc5b,107449
6435,mmu-miR-505-3p,Srsf1,110809
6436,mmu-miR-505-3p,Tmem151b,210573
6437,mmu-miR-505-3p,Vmp1,75909
6438,mmu-miR-505-5p,Madd,228355
6439,mmu-miR-509-5p,Ogdh,18293
6440,mmu-miR-509-5p,Slc7a2,11988
6441,mmu-miR-509-5p,Trim44,80985
6442,mmu-miR-5097,Appl1,72993
6443,mmu-miR-5097,Rad54l2,81000
6444,mmu-miR-5097,Serac1,321007
6445,mmu-miR-5097,Tbx20,57246
6446,mmu-miR-5098,Ccdc88a,108686
6447,mmu-miR-5098,Cd28,12487
6448,mmu-miR-5098,Disp3,242748
6449,mmu-miR-5098,Fbxl17,50758
6450,mmu-miR-5098,Nkain3,269513
6451,mmu-miR-5098,Prok2,50501
6452,mmu-miR-5098,Tia1,21841
6453,mmu-miR-5098,Tspan13,66109
6454,mmu-miR-5098,Tyw1,100929
6455,mmu-miR-5098,Zfp39,22698
6456,mmu-miR-5100,Vav1,22324
6457,mmu-miR-5101,Cd28,12487
6458,mmu-miR-5101,Ctbp2,13017
6459,mmu-miR-5101,Erich5,239368
6460,mmu-miR-5101,Kcnc1,16502
6461,mmu-miR-5101,Kif1c,16562
6462,mmu-miR-5101,Kif23,71819
6463,mmu-miR-5101,Mau2,74549
6464,mmu-miR-5101,Med16,216154
6465,mmu-miR-5101,Mphosph9,269702
6466,mmu-miR-5101,Mtf2,17765
6467,mmu-miR-5101,Nrxn3,18191
6468,mmu-miR-5101,Prlr,19116
6469,mmu-miR-5101,Rp2,19889
6470,mmu-miR-5101,Rprd2,75137
6471,mmu-miR-5101,Runx2,12393
6472,mmu-miR-5101,Serpinb8,20725
6473,mmu-miR-5101,Slc7a1,11987
6474,mmu-miR-5101,Timm17b,21855
6475,mmu-miR-5101,Ube2c,68612
6476,mmu-miR-5102,Gas2l3,237436
6477,mmu-miR-5102,H2-T24,15042
6478,mmu-miR-5102,March5,69104
6479,mmu-miR-5102,Nanog,71950
6480,mmu-miR-5102,Tmem206,66950
6481,mmu-miR-5102,Tpmt,22017
6482,mmu-miR-5102,Zscan29,99334
6483,mmu-miR-5104,Wrn,22427
6484,mmu-miR-5106,Lars2,102436
6485,mmu-miR-5107-5p,St3gal5,20454
6486,mmu-miR-5107-5p,Zxdc,80292
6487,mmu-miR-511-3p,Alkbh1,211064
6488,mmu-miR-511-3p,Car10,72605
6489,mmu-miR-511-3p,Casp8,12370
6490,mmu-miR-511-3p,Cnih3,72978
6491,mmu-miR-511-3p,Cox15,226139
6492,mmu-miR-511-3p,D630045J12Rik,330286
6493,mmu-miR-511-3p,Dnaaf5,433956
6494,mmu-miR-511-3p,Gnb4,14696
6495,mmu-miR-511-3p,Igf2,16002
6496,mmu-miR-511-3p,Nsd3,234135
6497,mmu-miR-511-3p,Rab9b,319642
6498,mmu-miR-511-3p,Rock2,19878
6499,mmu-miR-511-3p,Rorb,225998
6500,mmu-miR-511-3p,Sike1,66641
6501,mmu-miR-511-3p,Slc22a8,19879
6502,mmu-miR-511-3p,Vps33b,233405
6503,mmu-miR-511-3p,Zfhx3,11906
6504,mmu-miR-511-5p,2810006K23Rik,72650
6505,mmu-miR-511-5p,Supt7l,72195
6506,mmu-miR-511-5p,Tnfrsf1a,21937
6507,mmu-miR-5110,Itsn1,16443
6508,mmu-miR-5110,Srgap3,259302
6509,mmu-miR-5112,Csmd3,239420
6510,mmu-miR-5112,Nkain3,269513
6511,mmu-miR-5113,Clptm1,56457
6512,mmu-miR-5113,Ctbp2,13017
6513,mmu-miR-5113,Nectin4,71740
6514,mmu-miR-5113,Synj2bp,24071
6515,mmu-miR-5113,Tedc1,104732
6516,mmu-miR-5114,Dync1li2,234663
6517,mmu-miR-5114,H2-T24,15042
6518,mmu-miR-5114,Ikbkg,16151
6519,mmu-miR-5114,Madd,228355
6520,mmu-miR-5114,March5,69104
6521,mmu-miR-5114,Nanog,71950
6522,mmu-miR-5114,Rnf150,330812
6523,mmu-miR-5114,Tmem206,66950
6524,mmu-miR-5116,Rbm47,245945
6525,mmu-miR-5116,Zzz3,108946
6526,mmu-miR-5117-5p,Ifit3b,667370
6527,mmu-miR-5117-5p,Trim44,80985
6528,mmu-miR-5119,Casc4,319996
6529,mmu-miR-5119,Kl,16591
6530,mmu-miR-5119,Loxl2,94352
6531,mmu-miR-5119,Pbx1,18514
6532,mmu-miR-5119,Tmod2,50876
6533,mmu-miR-5119,Tmx4,52837
6534,mmu-miR-5120,Gpr180,58245
6535,mmu-miR-5120,Pm20d2,242377
6536,mmu-miR-5121,Fam212b,109050
6537,mmu-miR-5122,Nrp2,18187
6538,mmu-miR-5123,Adam11,11488
6539,mmu-miR-5123,Casc4,319996
6540,mmu-miR-5123,Ccdc157,216516
6541,mmu-miR-5123,Dgkg,110197
6542,mmu-miR-5123,Sema6d,214968
6543,mmu-miR-5123,Ttll1,319953
6544,mmu-miR-5123,Ubxn2b,68053
6545,mmu-miR-5125,4930579G24Rik,75939
6546,mmu-miR-5125,A830018L16Rik,320492
6547,mmu-miR-5125,Adarb1,110532
6548,mmu-miR-5125,Auts2,319974
6549,mmu-miR-5125,Camk4,12326
6550,mmu-miR-5125,Car5a,12352
6551,mmu-miR-5125,Ccdc78,381077
6552,mmu-miR-5125,Cd8b1,12526
6553,mmu-miR-5125,Chek2,50883
6554,mmu-miR-5125,Clmn,94040
6555,mmu-miR-5125,Cpm,70574
6556,mmu-miR-5125,E4f1,13560
6557,mmu-miR-5125,Erich1,234086
6558,mmu-miR-5125,Ftsj1,54632
6559,mmu-miR-5125,Gabpb2,213054
6560,mmu-miR-5125,Gga2,74105
6561,mmu-miR-5125,Inip,66209
6562,mmu-miR-5125,Kcnj5,16521
6563,mmu-miR-5125,Magt1,67075
6564,mmu-miR-5125,Mettl2,52686
6565,mmu-miR-5125,Myo1e,71602
6566,mmu-miR-5125,Ptpn7,320139
6567,mmu-miR-5125,Rad51d,19364
6568,mmu-miR-5125,Rnf168,70238
6569,mmu-miR-5125,Taf1a,21339
6570,mmu-miR-5125,Tcea1,21399
6571,mmu-miR-5125,Tns4,217169
6572,mmu-miR-5125,Tprkb,69786
6573,mmu-miR-5125,Ubxn2a,217379
6574,mmu-miR-5125,Xcr1,23832
6575,mmu-miR-5125,Zzz3,108946
6576,mmu-miR-5126,Dicer1,192119
6577,mmu-miR-5126,Gnl3l,237107
6578,mmu-miR-5127,Camk4,12326
6579,mmu-miR-5127,Cds2,110911
6580,mmu-miR-5127,Chek2,50883
6581,mmu-miR-5127,Gad2,14417
6582,mmu-miR-5127,Grap,71520
6583,mmu-miR-5127,Tmem38b,52076
6584,mmu-miR-5127,Tprkb,69786
6585,mmu-miR-5127,Unc5b,107449
6586,mmu-miR-5128,Rbm4b,66704
6587,mmu-miR-5129-5p,Gm4841,225594
6588,mmu-miR-5129-5p,Pctp,18559
6589,mmu-miR-5133,Ccdc78,381077
6590,mmu-miR-5133,Dync1li2,234663
6591,mmu-miR-5133,H2-T24,15042
6592,mmu-miR-5133,Ikbkg,16151
6593,mmu-miR-5133,Madd,228355
6594,mmu-miR-5133,March5,69104
6595,mmu-miR-5133,Nanog,71950
6596,mmu-miR-5133,Rnf150,330812
6597,mmu-miR-5133,Timm17b,21855
6598,mmu-miR-5133,Tmem206,66950
6599,mmu-miR-5135,2810021J22Rik,69944
6600,mmu-miR-5135,Ankrd28,105522
6601,mmu-miR-5135,Cd93,17064
6602,mmu-miR-5135,Commd8,27784
6603,mmu-miR-5135,Cracr2b,213573
6604,mmu-miR-5135,Cwc25,67480
6605,mmu-miR-5135,Dll3,13389
6606,mmu-miR-5135,Dnase2a,13423
6607,mmu-miR-5135,Fam227a,75729
6608,mmu-miR-5135,Fbxo43,78803
6609,mmu-miR-5135,Gaa,14387
6610,mmu-miR-5135,Gdf3,14562
6611,mmu-miR-5135,Gng2,14702
6612,mmu-miR-5135,Gngt1,14699
6613,mmu-miR-5135,Hnrnpab,15384
6614,mmu-miR-5135,Il1rl1,17082
6615,mmu-miR-5135,Inpp5e,64436
6616,mmu-miR-5135,Lix1,66643
6617,mmu-miR-5135,Lrrc58,320184
6618,mmu-miR-5135,Mrpl40,18100
6619,mmu-miR-5135,Ncbp3,66874
6620,mmu-miR-5135,Osbpl8,237542
6621,mmu-miR-5135,Ostf1,20409
6622,mmu-miR-5135,Pigv,230801
6623,mmu-miR-5135,Rfxank,19727
6624,mmu-miR-5135,Sass6,72776
6625,mmu-miR-5135,Slc28a3,114304
6626,mmu-miR-5135,Smco1,69576
6627,mmu-miR-5135,Sult1b1,56362
6628,mmu-miR-5135,Tbx20,57246
6629,mmu-miR-5135,Tox4,268741
6630,mmu-miR-5135,Ubac1,98766
6631,mmu-miR-5135,Wipf2,68524
6632,mmu-miR-5135,Xpo1,103573
6633,mmu-miR-5135,Zfp26,22688
6634,mmu-miR-5135,Zfp444,72667
6635,mmu-miR-532-3p,Grap,71520
6636,mmu-miR-532-3p,Larp1,73158
6637,mmu-miR-532-3p,Tmem38b,52076
6638,mmu-miR-532-5p,Pde1a,18573
6639,mmu-miR-532-5p,Prrg3,208748
6640,mmu-miR-532-5p,Supt7l,72195
6641,mmu-miR-539-3p,Pclaf,68026
6642,mmu-miR-539-3p,Pik3r1,18708
6643,mmu-miR-539-3p,Tmc7,209760
6644,mmu-miR-539-5p,Dtl,76843
6645,mmu-miR-539-5p,Six2,20472
6646,mmu-miR-540-3p,Lars2,102436
6647,mmu-miR-541-5p,4931406P16Rik,233103
6648,mmu-miR-541-5p,Ttc9c,70387
6649,mmu-miR-542-3p,Cd1d1,12479
6650,mmu-miR-542-3p,Ncan,13004
6651,mmu-miR-542-3p,Vps33b,233405
6652,mmu-miR-544-3p,Sept9,53860
6653,mmu-miR-544-5p,Ankfy1,11736
6654,mmu-miR-544-5p,Cadm3,94332
6655,mmu-miR-544-5p,Glod4,67201
6656,mmu-miR-544-5p,Ppm1k,243382
6657,mmu-miR-544-5p,Wdr59,319481
6658,mmu-miR-546,Cd300a,217303
6659,mmu-miR-546,Dph7,67228
6660,mmu-miR-546,Ercc6,319955
6661,mmu-miR-546,Gdf3,14562
6662,mmu-miR-546,Gnl3l,237107
6663,mmu-miR-546,H2-T24,15042
6664,mmu-miR-546,Ikbkg,16151
6665,mmu-miR-546,Mga,29808
6666,mmu-miR-546,Slc28a3,114304
6667,mmu-miR-546,Tpmt,22017
6668,mmu-miR-546,Trim27,19720
6669,mmu-miR-547-3p,Fam126b,213056
6670,mmu-miR-568,Asxl2,75302
6671,mmu-miR-568,Psd2,74002
6672,mmu-miR-574-3p,Ctif,269037
6673,mmu-miR-574-3p,Marveld3,73608
6674,mmu-miR-574-3p,Slc10a2,20494
6675,mmu-miR-574-5p,Asb7,117589
6676,mmu-miR-574-5p,Dhdh,71755
6677,mmu-miR-574-5p,Mrap2,244958
6678,mmu-miR-574-5p,Tyw3,209584
6679,mmu-miR-582-3p,Dennd5b,320560
6680,mmu-miR-582-5p,Ccdc88a,108686
6681,mmu-miR-582-5p,Dmrta2,242620
6682,mmu-miR-582-5p,Ermap,27028
6683,mmu-miR-582-5p,Spryd3,223918
6684,mmu-miR-582-5p,Tns3,319939
6685,mmu-miR-590-3p,Enpp4,224794
6686,mmu-miR-590-3p,Ergic2,67456
6687,mmu-miR-590-3p,Kcnc1,16502
6688,mmu-miR-590-3p,Neu1,18010
6689,mmu-miR-590-3p,Nup133,234865
6690,mmu-miR-590-3p,Pax9,18511
6691,mmu-miR-590-3p,Pigyl,66268
6692,mmu-miR-590-3p,Sash1,70097
6693,mmu-miR-592-5p,Ackr4,252837
6694,mmu-miR-592-5p,Gpr146,80290
6695,mmu-miR-592-5p,Palm2,242481
6696,mmu-miR-592-5p,Zfp92,22754
6697,mmu-miR-599,Fam198a,245050
6698,mmu-miR-599,Ifi44,99899
6699,mmu-miR-599,Man2a2,140481
6700,mmu-miR-599,Podn,242608
6701,mmu-miR-599,Zeb2,24136
6702,mmu-miR-615-5p,Cdkn2a,12578
6703,mmu-miR-615-5p,Coq3,230027
6704,mmu-miR-615-5p,Hoxa7,15404
6705,mmu-miR-615-5p,Igf2,16002
6706,mmu-miR-615-5p,Lin28a,83557
6707,mmu-miR-615-5p,Mbp,17196
6708,mmu-miR-615-5p,Msx2,17702
6709,mmu-miR-653-5p,Kif1a,16560
6710,mmu-miR-653-5p,Zfp92,22754
6711,mmu-miR-654-3p,Gfra2,14586
6712,mmu-miR-654-3p,Kcnip3,56461
6713,mmu-miR-654-3p,Sike1,66641
6714,mmu-miR-664-3p,Aqp3,11828
6715,mmu-miR-664-3p,Atl2,56298
6716,mmu-miR-664-3p,Fam160b2,239170
6717,mmu-miR-665-3p,9330159F19Rik,212448
6718,mmu-miR-665-3p,9930104L06Rik,194268
6719,mmu-miR-665-3p,Arvcf,11877
6720,mmu-miR-665-3p,Bbs1,52028
6721,mmu-miR-665-3p,Bpnt1,23827
6722,mmu-miR-665-3p,Ccdc127,67433
6723,mmu-miR-665-3p,Dnase2a,13423
6724,mmu-miR-665-3p,Dusp3,72349
